AWARD_NUMBER AWARD_NUMBER AWARD_ID               AWARD_ID               
001830-00001 000000-00000 27854                  27854                  
001830-00001 000000-00000 27854                  27854                  
001830-00001 000000-00000 27854                  27854                  
001830-00001 000000-00000 27854                  27854                  
001830-00001 000000-00000 27854                  27854                  
001830-00001 000000-00000 27854                  27854                  
001830-00001 000000-00000 27854                  27854                  
001830-00001 000000-00000 27854                  27854                  
001830-00001 000000-00000 27854                  27854                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001821-00001 000000-00000 27538                  27538                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001856-00001 000000-00000 30262                  30262                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001961-00001 000000-00000 35851                  35851                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001963-00001 000000-00000 35950                  35950                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
001906-00001 000000-00000 31942                  31942                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  
002198-00001 000000-00000 47856                  47856                  

 342 rows selected 

342 rows updated.
AWARD_AMOUNT_TRANSACTION_ID AWARD_NUMBER TRANSACTION_ID                           TRANSACTION_TYPE_CODE  NOTICE_DATE               COMMENTS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         UPDATE_TIMESTAMP          UPDATE_USER                                                  VER_NBR                OBJ_ID                               
--------------------------- ------------ ---------------------------------------- ---------------------- ------------------------- -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- ------------------------- ------------------------------------------------------------ ---------------------- ------------------------------------ 
1287                        001221-00001 5939                                     9                      17-NOV-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  17-NOV-11                 lindamur                                                     0                      ABC7EF6A-5D03-19E0-F90C-95239E84B332 
1288                        001221-00002 5939                                     9                      17-NOV-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  17-NOV-11                 lindamur                                                     0                      1DE41F87-1B7F-D663-BDD8-01E718DCAD72 
1289                        001221-00001 5939                                     9                      17-NOV-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  17-NOV-11                 lindamur                                                     0                      BEB44F1F-37E4-25F3-859A-6A8B581F8EAC 
1513                        001349-00001 6939                                     2                      29-NOV-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  29-NOV-11                 tzuying                                                      0                      831A9308-8427-BDCE-5F53-26A143E940CF 
1914                        001522-00001 8429                                     2                      14-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  14-FEB-12                 mshing                                                       0                      CDF86208-2BE1-0301-0E05-57B7CC9CC82C 
1527                        001349-00002 6939                                     2                      29-NOV-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  29-NOV-11                 tzuying                                                      0                      FDCBE737-75F1-99D5-A34D-6EA8CEEFA8AD 
1528                        001349-00001 6939                                     2                      29-NOV-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  29-NOV-11                 tzuying                                                      0                      A3E0CEA3-9D10-CA9A-740B-8F6D3175434F 
1707                        001445-00002 7739                                     11                     07-DEC-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  07-DEC-11                 kellieg                                                      0                      4DFE4813-FA8B-C890-3840-5B082BAD3746 
1708                        001445-00001 7739                                     11                     07-DEC-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  07-DEC-11                 kellieg                                                      0                      DFBB267E-BD87-46EB-3D0F-5A4557DBB8F2 
1706                        001445-00001 7739                                     11                     07-DEC-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  07-DEC-11                 kellieg                                                      0                      58FB6F69-CAF9-3706-A2B5-4FB1D1178E45 
2207                        001644-00001 9425                                     2                      04-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  04-JAN-12                 mshing                                                       0                      B0A6B588-0B64-B492-A5B0-04124E8C1A3B 
2208                        001644-00002 9425                                     2                      04-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  04-JAN-12                 mshing                                                       0                      1722280B-3264-237C-2669-89DFB7856BFC 
2209                        001644-00001 9425                                     2                      04-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  04-JAN-12                 mshing                                                       0                      99B1B0D6-0A20-E52E-29E2-B6EEE3C803EA 
2171                        001565-00001 9328                                     11                     05-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  06-JAN-12                 tzuying                                                      0                      49893F1B-2124-E22F-03E8-7352621780BD 
2288                        001565-00002 9328                                     11                     05-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  06-JAN-12                 tzuying                                                      0                      51B3CA03-0321-9D65-196C-7F6D7A825A93 
2289                        001565-00001 9328                                     11                     05-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  06-JAN-12                 tzuying                                                      0                      D0B10E78-1BAF-2DF7-DDCD-BEB3AD4A8190 
2485                        001750-00001 10468                                    12                     23-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  23-JAN-12                 kellieg                                                      0                      7C2B3590-1A74-233A-BAAD-9B2BDE718E70 
2792                        001830-00001 11376                                    1                      02-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  02-FEB-12                 kellieg                                                      0                      D8DF0D02-1687-4BD8-74D4-65A5E2AF0658 
2793                        001830-00002 11376                                    1                      02-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  02-FEB-12                 kellieg                                                      0                      2F645FDC-FF2F-D1CC-2146-6421AA5DB790 
2907                        001906-00001 12460                                    1                      07-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  07-FEB-12                 sarahiv                                                      0                      B55DAEE4-0C2C-CE3C-3E37-198DDFACDC74 
2908                        001906-00002 12460                                    1                      07-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  07-FEB-12                 sarahiv                                                      0                      53F0320B-EC79-F910-AAB1-A623F59C7B29 
2780                        001856-00001 11910                                    2                      16-MAR-12                 quigley_20120316                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 16-MAR-12                 kellieg                                                      0                      35B2DEF7-2407-A2A3-F2EE-4A787B0E8E28 
2591                        001784-00001 10894                                    1                      25-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  25-JAN-12                 dsy                                                          0                      E5D02E68-FBA7-4415-D4F5-89C2C718D715 
2585                        001750-00002 10468                                    12                     23-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  23-JAN-12                 kellieg                                                      0                      A6766FC2-2AEA-29E7-3DD7-448B069446C9 
2586                        001750-00001 10468                                    12                     23-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  23-JAN-12                 kellieg                                                      0                      031607E8-1BDB-502F-5836-E43302F64622 
2948                        001821-00001 12835                                    1                      09-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  09-FEB-12                 marinahl                                                     0                      8EF8742B-D9BB-3941-2122-546CF87F60B1 
2949                        001821-00002 12835                                    1                      09-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  09-FEB-12                 marinahl                                                     0                      98454259-4A76-5602-251A-E01C981BE885 
2692                        001830-00001 11376                                    1                      02-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  02-FEB-12                 kellieg                                                      0                      8913AF98-DD5C-A898-504B-79D4C928CEAD 
2891                        001906-00001 12460                                    1                      07-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  07-FEB-12                 sarahiv                                                      0                      9C495CD6-5CC3-D151-CE89-3A6A543E2D5E 
2947                        001821-00001 12835                                    1                      09-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  09-FEB-12                 marinahl                                                     0                      800EF5F9-1254-AE63-C0AC-943A5EF503FB 
