AWARD_NUMBER AWARD_NUMBER AWARD_ID               AWARD_ID               
001654-00001 000000-00000 20481                  20481                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001769-00001 000000-00000 25085                  25085                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001674-00001 000000-00000 21179                  21179                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001839-00001 000000-00000 28132                  28132                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001841-00001 000000-00000 28569                  28569                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
001878-00001 000000-00000 31000                  31000                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002059-00001 000000-00000 40254                  40254                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002113-00001 000000-00000 42808                  42808                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002026-00001 000000-00000 38711                  38711                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002158-00001 000000-00000 45818                  45818                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002128-00001 000000-00000 44084                  44084                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  
002253-00001 000000-00000 50053                  50053                  

 344 rows selected 

344 rows updated.
AWARD_AMOUNT_TRANSACTION_ID AWARD_NUMBER TRANSACTION_ID                           TRANSACTION_TYPE_CODE  NOTICE_DATE               COMMENTS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         UPDATE_TIMESTAMP          UPDATE_USER                                                  VER_NBR                OBJ_ID                               
--------------------------- ------------ ---------------------------------------- ---------------------- ------------------------- -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- ------------------------- ------------------------------------------------------------ ---------------------- ------------------------------------ 
1251                        001126-00001 5253                                     2                      16-NOV-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  16-NOV-11                 mitake                                                       0                      A38606F9-BC4A-F11B-11EB-9722E4F883A6 
1252                        001126-00002 5253                                     2                      16-NOV-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  16-NOV-11                 mitake                                                       0                      D934A274-E323-1B51-1393-CF3B16BD3811 
1143                        001126-00001 5253                                     2                      16-NOV-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  16-NOV-11                 mitake                                                       0                      1DC59C41-3BCB-95A6-0CE2-AFBB4BCDE7C9 
1872                        001467-00002 7932                                     1                      13-DEC-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  13-DEC-11                 dsy                                                          0                      1580FC9B-A063-E7E9-85E7-E21F3E1D2031 
1873                        001467-00001 7932                                     1                      13-DEC-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  13-DEC-11                 dsy                                                          0                      19D8D7ED-D2DA-BC0D-72B9-B7F26A4043C2 
1752                        001467-00001 7932                                     1                      13-DEC-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  13-DEC-11                 dsy                                                          0                      B710154F-E5D3-35DF-D46F-8412B143C43B 
2237                        001654-00001 9497                                     1                      04-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  04-JAN-12                 taui7                                                        0                      0DD282DB-E0E2-2294-06FC-797C355F7C11 
2238                        001654-00002 9497                                     1                      04-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  04-JAN-12                 taui7                                                        0                      55DA893F-6D64-0C28-04D5-64F2383810BF 
2231                        001654-00001 9497                                     1                      04-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  04-JAN-12                 taui7                                                        0                      DD19612D-3164-ABBC-E866-66AECCF6E56C 
2296                        001674-00001 9704                                     2                      16-MAR-12                 2741                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             16-MAR-12                 kellieg                                                      0                      2CCDE17B-2E53-8B20-0A8D-BE0BA7BC7E91 
2704                        001839-00001 11450                                    1                      03-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  03-FEB-12                 mshing                                                       0                      91D7E8E6-7351-B00C-CACB-A6E330F0CE5A 
2722                        001841-00001 11525                                    2                      03-FEB-12                 IP#1304                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          03-FEB-12                 mshing                                                       0                      52BD9F67-42E9-ECF5-4398-573B2A5D547C 
2552                        001769-00002 10721                                    12                     20-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  20-JAN-12                 pkakugaw                                                     0                      9F0152AD-CA64-EB41-E37F-80EC09D12468 
2553                        001769-00001 10721                                    12                     20-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  20-JAN-12                 pkakugaw                                                     0                      B144D9F4-CE17-523F-2CEE-2048A60331A1 
2828                        001878-00001 12193                                    2                      07-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  07-FEB-12                 tzuying                                                      0                      76A2D23F-8A4C-D16E-C8BA-9BB2EE1480DB 
2547                        001769-00001 10721                                    12                     20-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  20-JAN-12                 pkakugaw                                                     0                      6FFBAC8D-9486-B8C6-80E6-83A8302E9A9F 
2821                        001841-00001 11525                                    2                      03-FEB-12                 IP#1304                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          03-FEB-12                 mshing                                                       0                      01FD3F72-0ECF-BE8C-9B6C-1C883601766C 
2822                        001841-00002 11525                                    2                      03-FEB-12                 IP#1304                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          03-FEB-12                 mshing                                                       0                      B62D3996-6578-4396-423C-14200FB9893A 
2915                        001878-00002 12193                                    2                      07-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  07-FEB-12                 tzuying                                                      0                      70B66AA3-D216-BAF0-530D-5883EDDF99E5 
2916                        001878-00001 12193                                    2                      07-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  07-FEB-12                 tzuying                                                      0                      39B42BA5-97A6-0D2E-DC2D-7C453AD10AF8 
2445                        001731-00001 10287                                    1                      02-MAR-12                 D11-135, CO-10248 AMDT1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          02-MAR-12                 kellieg                                                      0                      B71EE7C1-3907-660D-CD86-2840222AC881 
2840                        001839-00002 11450                                    1                      03-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  03-FEB-12                 mshing                                                       0                      FE56AE67-78B4-49E8-3BCA-90E2FBB0C681 
2841                        001839-00001 11450                                    1                      03-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  03-FEB-12                 mshing                                                       0                      58F66A48-CB46-50B7-49FD-C6988144D497 
3369                        001731-00002 10287                                    1                      02-MAR-12                 D11-135, CO-10248 AMDT1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          02-MAR-12                 kellieg                                                      0                      521C559C-B391-C661-F094-C72D198277ED 
3370                        001731-00001 10287                                    1                      02-MAR-12                 D11-135, CO-10248 AMDT1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          02-MAR-12                 kellieg                                                      0                      FF81F4DD-5C09-60BA-F2B1-DC2BA6EDE576 
3332                        002059-00001 15115                                    2                      01-MAR-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  01-MAR-12                 dsy                                                          0                      277209E3-2B77-69B0-8F9B-F492566F65BE 
3192                        002026-00001 14420                                    10                     28-FEB-12                 C22139                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           28-FEB-12                 kellieg                                                      0                      56EF1B72-9ED9-652A-7A77-9706C6493781 
3470                        002113-00001 16195                                    11                     05-APR-12                 184454 AMDT2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     05-APR-12                 kellieg                                                      0                      606CFA18-BE76-4F07-06B1-E1E2803E3B00 
3264                        002026-00002 14420                                    10                     28-FEB-12                 C22139                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           28-FEB-12                 kellieg                                                      0                      B2C2A7AA-44EA-A386-7AA4-D999566D7142 
