AWARD_NUMBER AWARD_NUMBER AWARD_ID               AWARD_ID               
001461-00001 000000-00000 13972                  13972                  
001461-00001 000000-00000 13972                  13972                  
001461-00001 000000-00000 13972                  13972                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001648-00001 000000-00000 20272                  20272                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001749-00001 000000-00000 24083                  24083                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001689-00001 000000-00000 21594                  21594                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001903-00001 000000-00000 31823                  31823                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001809-00001 000000-00000 27132                  27132                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001948-00001 000000-00000 34837                  34837                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
001956-00001 000000-00000 35360                  35360                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002049-00001 000000-00000 39916                  39916                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002190-00001 000000-00000 47597                  47597                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  
002286-00001 000000-00000 51691                  51691                  

 341 rows selected 

341 rows updated.
AWARD_AMOUNT_TRANSACTION_ID AWARD_NUMBER TRANSACTION_ID                           TRANSACTION_TYPE_CODE  NOTICE_DATE               COMMENTS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         UPDATE_TIMESTAMP          UPDATE_USER                                                  VER_NBR                OBJ_ID                               
--------------------------- ------------ ---------------------------------------- ---------------------- ------------------------- -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- ------------------------- ------------------------------------------------------------ ---------------------- ------------------------------------ 
1073                        001071-00001 4838                                     1                      19-DEC-11                 10/1/2011-9/30/2012 15,000,000JPY                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                19-DEC-11                 mitake                                                       0                      E16B3044-BEE8-C408-F72B-8B8C100EF469 
1371                        001271-00001 6379                                     2                      24-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  24-JAN-12                 mitake                                                       0                      BD85AB64-D883-5FFB-67E0-0CBF148CEDFC 
1741                        001461-00001 7878                                     12                     23-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  23-JAN-12                 kellieg                                                      0                      50EAB211-A0C0-768E-F8C3-083150A9B3AF 
1744                        001465-00001 7903                                     2                      08-DEC-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  08-DEC-11                 jhalaszy                                                     0                      A4F75909-8C7C-D7D3-E2EE-1D8EC85176FA 
1745                        001465-00002 7903                                     2                      08-DEC-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  08-DEC-11                 jhalaszy                                                     0                      C4ED8F74-50E2-A82F-66B0-742C37191EDC 
1743                        001465-00001 7903                                     2                      08-DEC-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  08-DEC-11                 jhalaszy                                                     0                      8124BF29-A650-EDEB-9F01-B4E3E728A865 
2030                        001567-00001 8874                                     9                      16-DEC-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  16-DEC-11                 sarahiv                                                      0                      CE0D9F75-407F-F647-FC00-7807E3DBF660 
2219                        001648-00001 9458                                     11                     17-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  17-JAN-12                 dsy                                                          0                      37D569D2-E5A4-0557-B447-01B14A2CE5C9 
2329                        001689-00001 9838                                     1                      10-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  10-JAN-12                 dsy                                                          0                      E4AE1B56-26D9-A151-449E-61744F08018F 
2338                        001689-00002 9838                                     1                      10-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  10-JAN-12                 dsy                                                          0                      7C83B75E-49B9-65B5-24C2-E2468FA502D1 
2339                        001689-00001 9838                                     1                      10-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  10-JAN-12                 dsy                                                          0                      CE5930DC-EC28-6573-B288-C651FB890C04 
2035                        001567-00002 8874                                     9                      16-DEC-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  16-DEC-11                 sarahiv                                                      0                      DB257533-3ACF-8C39-2103-D71395ACBE36 
2036                        001567-00001 8874                                     9                      16-DEC-11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  16-DEC-11                 sarahiv                                                      0                      EE6F804C-26AF-BEEE-70AC-B1C4B40A784C 
2040                        001071-00002 4838                                     1                      19-DEC-11                 10/1/2011-9/30/2012 15,000,000JPY                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                19-DEC-11                 mitake                                                       0                      DEE1E84A-F092-1B77-615D-660506A6FFA4 
2041                        001071-00001 4838                                     1                      19-DEC-11                 10/1/2011-9/30/2012 15,000,000JPY                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                19-DEC-11                 mitake                                                       0                      98124A1A-148F-B3F8-D565-8E4F3552F468 
2478                        001749-00001 10459                                    2                      17-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  17-JAN-12                 dsy                                                          0                      305A799A-A204-0147-11B9-6B13A0CB68FF 
2483                        001749-00002 10459                                    2                      17-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  17-JAN-12                 dsy                                                          0                      13F54323-1B02-93BE-DEFC-8EEA7CE6CDB5 
2484                        001749-00001 10459                                    2                      17-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  17-JAN-12                 dsy                                                          0                      3CCF90D1-41ED-CA86-140E-765559C167FF 
2593                        001271-00001 6379                                     2                      24-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  24-JAN-12                 mitake                                                       0                      7E9390D2-AD04-634A-3301-E37B3569F6ED 
2594                        001271-00002 6379                                     2                      24-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  24-JAN-12                 mitake                                                       0                      60898852-C24A-7ECA-9705-7C7634CC327D 
2988                        001948-00001 13051                                    2                      13-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  13-FEB-12                 kyoshina                                                     0                      DF27FFA7-2B94-783F-BC00-4F84ED0FD5DD 
2993                        001948-00002 13051                                    2                      13-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  13-FEB-12                 kyoshina                                                     0                      C4BC6AA7-03D9-3004-1403-09FB9480E8D2 
2994                        001948-00001 13051                                    2                      13-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  13-FEB-12                 kyoshina                                                     0                      4B1D7C2A-8E82-7F92-ACF1-99FBCA40B622 
2481                        001648-00002 9458                                     11                     17-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  17-JAN-12                 dsy                                                          0                      5DD3E0D0-3367-99C7-056D-5653476DEB7D 
2482                        001648-00001 9458                                     11                     17-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  17-JAN-12                 dsy                                                          0                      0D888E5D-39EA-5F46-3CFD-66AD7FDB4C7A 
2912                        001903-00001 12496                                    2                      14-FEB-12                 Initial Award: $75,000                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           14-FEB-12                 kellieg                                                      0                      823E3675-BCE9-B997-7BA3-447876F83028 
2579                        001461-00002 7878                                     12                     23-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  23-JAN-12                 kellieg                                                      0                      8858F201-106D-8172-69A7-B7373728D988 
2580                        001461-00001 7878                                     12                     23-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  23-JAN-12                 kellieg                                                      0                      DFD527E8-3343-D62C-E0A5-36FDCBC19382 
2710                        001809-00001 11468                                    2                      02-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  02-FEB-12                 kellieg                                                      0                      6AC5AA32-E4D3-7DD6-B910-2BC858135D76 
