AWARD_NUMBER AWARD_NUMBER AWARD_ID               AWARD_ID               
001435-00001 000000-00000 13066                  13066                  
001435-00001 000000-00000 13066                  13066                  
001435-00001 000000-00000 13066                  13066                  
001435-00001 000000-00000 13066                  13066                  
001435-00001 000000-00000 13066                  13066                  
001435-00001 000000-00000 13066                  13066                  
001435-00001 000000-00000 13066                  13066                  
001435-00001 000000-00000 13066                  13066                  
001435-00001 000000-00000 13066                  13066                  
001435-00001 000000-00000 13066                  13066                  
001435-00001 000000-00000 13066                  13066                  
001435-00001 000000-00000 13066                  13066                  
001435-00001 000000-00000 13066                  13066                  
001435-00001 000000-00000 13066                  13066                  
001435-00001 000000-00000 13066                  13066                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001494-00001 000000-00000 14843                  14843                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001732-00001 000000-00000 23280                  23280                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001802-00001 000000-00000 26708                  26708                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001985-00001 000000-00000 36940                  36940                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001962-00001 000000-00000 35886                  35886                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001975-00001 000000-00000 36477                  36477                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001911-00001 000000-00000 32268                  32268                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
001909-00001 000000-00000 32048                  32048                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002186-00001 000000-00000 47338                  47338                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002166-00001 000000-00000 46402                  46402                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002134-00001 000000-00000 44588                  44588                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  
002266-00001 000000-00000 50461                  50461                  

 342 rows selected 

342 rows updated.
AWARD_AMOUNT_TRANSACTION_ID AWARD_NUMBER TRANSACTION_ID                           TRANSACTION_TYPE_CODE  NOTICE_DATE               COMMENTS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         UPDATE_TIMESTAMP          UPDATE_USER                                                  VER_NBR                OBJ_ID                               
--------------------------- ------------ ---------------------------------------- ---------------------- ------------------------- -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- ------------------------- ------------------------------------------------------------ ---------------------- ------------------------------------ 
1164                        001137-00001 5379                                     2                      10-NOV-11                 SRA-00189                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        10-NOV-11                 kellieg                                                      0                      8B445F19-0E5E-706D-50C1-1B50D1FE50B2 
1169                        001137-00001 5379                                     2                      10-NOV-11                 SRA-00189                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        10-NOV-11                 kellieg                                                      0                      6A386314-F9B3-8B67-7C2B-B0FFFCC29F31 
1170                        001137-00002 5379                                     2                      10-NOV-11                 SRA-00189                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        10-NOV-11                 kellieg                                                      0                      4BC1E0FA-648F-637C-7F04-783F95CD4282 
1800                        001494-00001 8110                                     11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                13-DEC-11                 lindamur                                                     0                      D75AB698-EF40-F4A5-6E0D-A9505A932CCD 
1879                        001494-00001 8110                                     11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                13-DEC-11                 lindamur                                                     0                      498B0671-F357-9EBF-F3C4-BD86E2CC86BA 
1880                        001494-00002 8110                                     11                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                13-DEC-11                 lindamur                                                     0                      87ED0C8D-CBAB-4E24-0455-E7BC9CCFEE8C 
1400                        001282-00001 6490                                     9                      09-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  09-JAN-12                 lindamur                                                     0                      795F92EA-9B1C-98D3-9C34-16F692B92773 
1678                        001435-00001 7626                                     10                     02-MAR-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  02-MAR-12                 tzuying                                                      0                      BF1731E8-3330-8FE9-AA02-00E158CB35A3 
2294                        001282-00001 6490                                     9                      09-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  09-JAN-12                 lindamur                                                     0                      9B6F4610-597B-3538-F7EE-5E91AC5F941B 
2295                        001282-00002 6490                                     9                      09-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  09-JAN-12                 lindamur                                                     0                      84CD7DF8-5B15-00C9-D101-00AD51847928 
2660                        001732-00001 11178                                    11                     26-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  26-JAN-12                 tzuying                                                      0                      7E5A35EF-E878-1ABE-7337-F4792E0B5D80 
2636                        001802-00001 11080                                    2                      16-MAR-12                 11JAC-002N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       16-MAR-12                 kellieg                                                      0                      50A5C46F-D0FD-7C24-8536-AFBBB2ED05AD 
2914                        001911-00001 12540                                    2                      03-APR-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  03-APR-12                 kellieg                                                      0                      0E2127D5-F9C2-0465-26CA-AC6EC4446105 
2674                        001732-00001 11178                                    11                     26-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  26-JAN-12                 tzuying                                                      0                      715A95B8-F707-2755-69AD-AFF49108841B 
2675                        001732-00002 11178                                    11                     26-JAN-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  26-JAN-12                 tzuying                                                      0                      59FA2E12-B284-14F6-E8E3-CD0EF468BFEF 
2899                        001909-00001 12479                                    1                      07-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  07-FEB-12                 sarahiv                                                      0                      366501AA-87D6-1DEB-A686-A48F64B1E54A 
2905                        001909-00002 12479                                    1                      07-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  07-FEB-12                 sarahiv                                                      0                      1A8BCDDD-03BB-D6B3-8F41-8B7A67A4BA89 
2906                        001909-00001 12479                                    1                      07-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  07-FEB-12                 sarahiv                                                      0                      9F2323AD-EE1E-A700-0402-01B7E11C93D1 
3146                        001985-00002 13705                                    11                     23-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  23-FEB-12                 tzuying                                                      0                      1D5D65AC-3F1D-EDCE-ACB2-E7EA05773779 
3147                        001985-00001 13705                                    11                     23-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  23-FEB-12                 tzuying                                                      0                      8336EF22-CE99-47C0-EFDF-74FD28901FE0 
3357                        001435-00002 7626                                     10                     02-MAR-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  02-MAR-12                 tzuying                                                      0                      4AA00D9C-4D96-202C-E3B0-4A29BA8365F0 
3358                        001435-00001 7626                                     10                     02-MAR-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  02-MAR-12                 tzuying                                                      0                      99C0C770-40F0-B339-81A3-D8D1C48E7557 
3056                        001975-00001 13519                                    2                      21-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  21-FEB-12                 tzuying                                                      0                      7B18E415-33CA-D026-5371-39632B0F9CD8 
3029                        001962-00001 13246                                    11                     28-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  28-FEB-12                 mshing                                                       0                      EAE68B50-4387-4034-09B0-566554463BBD 
3097                        001975-00001 13519                                    2                      21-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  21-FEB-12                 tzuying                                                      0                      4FB43BF8-EDF6-C670-878D-CF47BC601147 
3098                        001975-00002 13519                                    2                      21-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  21-FEB-12                 tzuying                                                      0                      741299F7-1C3A-D1C2-A074-9B1656BBAB70 
3084                        001985-00001 13705                                    11                     23-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  23-FEB-12                 tzuying                                                      0                      A6AE86D4-01E9-D037-6081-E01C031D67C9 
3260                        001962-00002 13246                                    11                     28-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  28-FEB-12                 mshing                                                       0                      6EB6CF63-1087-6A2B-0376-A84B30608DB8 
3261                        001962-00001 13246                                    11                     28-FEB-12                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  28-FEB-12                 mshing                                                       0                      614B492C-C1E2-64DD-4CA8-262E4543DB79 
3580                        001802-00001 11080                                    2                      16-MAR-12                 11JAC-002N                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       16-MAR-12                 kellieg                                                      0                      7B0534D1-6DA0-882D-8978-4895FEA7D5DE 
